content_id,content_type,is_indie
C005381,podcast_episode,False
C009155,song,True
C022429,song,False
C016002,song,False
C013819,song,False
C013735,audiobook,False
C006835,podcast_episode,False
C015820,song,False
C025457,song,False
C007768,song,False
C025962,podcast_episode,False
C013317,song,False
C017047,album,False
C028938,podcast_episode,False
C022722,album,True
C019824,song,True
C023750,song,True
C011189,song,True
C003755,podcast_episode,False
C012781,song,True
C006216,song,False
C002059,song,False
C015733,song,True
C030670,song,False
C001149,song,True
C015132,podcast_episode,False
C031697,song,False
C013120,song,True
C014836,podcast_episode,False
C016117,song,False
C017063,song,True
C030804,podcast_episode,False
C026065,song,False
C002469,song,False
C010696,podcast_episode,False
C016027,podcast_episode,False
C021017,song,True
C022539,song,False
C005882,song,True
C026518,song,False
C016616,song,False
C015160,audiobook,False
C018281,audiobook,True
C014215,audiobook,True
C030329,podcast_episode,True
C012641,album,True
C009941,album,True
C028304,song,True
C030426,song,False
C031305,podcast_episode,False
C018913,podcast_episode,False
C015251,podcast_episode,True
C031682,song,True
C004180,song,False
C006739,podcast_episode,False
C006902,song,True
C022716,podcast_episode,False
C002652,song,False
C028264,song,False
C006831,song,False
C029494,song,True
C013247,song,True
C002987,podcast_episode,True
C026152,podcast_episode,True
C022392,song,True
C028703,song,False
C010715,song,False
C032570,song,True
C001956,podcast_episode,False
C015765,song,False
C026045,song,False
C027210,podcast_episode,False
C007337,song,True
C008764,audiobook,True
C009022,song,False
C029067,song,True
C011951,song,False
C000048,song,False
C002888,album,False
C001848,podcast_episode,False
C020447,song,False
C010263,song,False
C015830,song,False
C015735,podcast_episode,False
C027976,podcast_episode,True
C030787,podcast_episode,True
C008939,podcast_episode,True
C028843,song,False
C012481,song,False
C020952,podcast_episode,False
C031242,album,True
C031728,podcast_episode,True
C024478,podcast_episode,True
C004704,podcast_episode,False
C006913,album,False
C022573,song,False
C017356,song,True
C022522,album,False
C010691,album,True
C025223,podcast_episode,True
C012257,song,True
C012609,song,False
C014383,song,True
C009579,song,False
C010975,song,False
C021957,song,False
C012810,podcast_episode,False
C032026,album,False
C033661,album,False
C029244,song,False
C020951,podcast_episode,True
C021748,song,True
C020809,song,False
C029297,podcast_episode,False
C030812,song,False
C018335,album,True
C027535,song,False
C020223,album,True
C012717,song,False
C020870,album,False
C000787,audiobook,False
C024361,podcast_episode,False
C031856,podcast_episode,True
C030814,song,False
C024129,podcast_episode,False
C020938,podcast_episode,True
C004197,podcast_episode,False
C003080,podcast_episode,False
C010865,song,False
C009622,album,False
C030714,album,False
C014309,podcast_episode,False
C022561,podcast_episode,False
C012812,podcast_episode,False
C022557,song,False
C005423,podcast_episode,True
C026727,song,False
C003221,song,True
C025464,podcast_episode,True
C031552,audiobook,True
C018945,podcast_episode,False
C004082,song,False
C000302,audiobook,False
C029479,song,True
C027097,podcast_episode,False
C018062,podcast_episode,False
C006429,song,True
C003134,song,False
C012799,album,True
C012900,podcast_episode,False
C019736,song,True
C021242,podcast_episode,False
C011808,podcast_episode,True
C022350,song,True
C009475,podcast_episode,True
C012380,podcast_episode,True
C015463,podcast_episode,True
C014173,song,False
C004039,audiobook,True
C019016,song,False
C018807,podcast_episode,False
C010308,podcast_episode,False
C031596,song,False
C020327,song,True
C011834,song,False
C031002,podcast_episode,True
C002245,podcast_episode,False
C027007,audiobook,False
C018779,podcast_episode,True
C010571,podcast_episode,False
C027191,song,False
C010328,song,False
C014394,song,False
C031846,song,True
C006318,song,False
C005274,podcast_episode,False
C027793,song,True
C008399,podcast_episode,True
C009103,podcast_episode,True
C012044,album,False
C017317,song,False
C031381,song,False
C030928,song,False
C020299,song,False
C017846,song,True
C010881,song,False
C004625,podcast_episode,False
C003434,podcast_episode,False
C004230,podcast_episode,False
C029815,podcast_episode,False
C019874,album,False
C031742,song,False
C002518,podcast_episode,False
C007133,song,False
C023200,song,False
C008808,song,True
C003238,podcast_episode,False
C008716,song,False
C008483,podcast_episode,True
C022067,song,True
C025800,song,False
C001694,song,True
C028754,podcast_episode,True
C033750,song,True
C026777,podcast_episode,True
C016723,podcast_episode,False
C024431,audiobook,True
C002521,podcast_episode,False
C023442,song,False
C028287,song,True
C005773,podcast_episode,False
C000874,song,True
C011390,song,False
C013347,song,False
C028954,song,True
C032113,song,False
C032068,song,True
C014131,album,False
C015245,podcast_episode,True
C009882,podcast_episode,True
C013124,album,False
C033069,song,False
C030905,song,False
C013425,song,False
C022521,song,False
C002265,song,False
C000248,album,True
C009556,song,True
C025864,song,True
C007739,audiobook,False
C004680,song,False
C000503,song,True
C025040,song,True
C018630,album,True
C033784,song,True
C027208,song,True
C024274,song,False
C033007,song,False
C029260,podcast_episode,False
C006518,song,False
C024718,song,False
C011150,podcast_episode,False
C012098,podcast_episode,False
C009184,album,False
C000695,song,True
C027755,podcast_episode,True
C005992,song,False
C019045,song,True
C007982,song,False
C012401,song,True
C021893,song,False
C022105,podcast_episode,False
C015423,song,False
C014067,album,True
C010603,song,True
C019851,song,False
C003780,song,False
C009294,song,False
C015683,song,True
C019858,song,False
C033745,audiobook,False
C009698,song,False
C022916,song,False
C006516,song,False
C009554,song,True
C006780,song,True
C033354,album,False
C022009,podcast_episode,False
C018248,audiobook,False
C000043,song,True
C033872,album,True
C029824,podcast_episode,False
C024415,podcast_episode,False
C027226,song,True
C008893,podcast_episode,True
C013288,podcast_episode,False
C012538,podcast_episode,False
C011031,song,False
C023921,song,False
C026829,audiobook,False
C011583,song,True
C008251,podcast_episode,True
C031920,song,False
C016674,album,True
C014611,song,False
C019027,podcast_episode,True
C006592,album,True
C014616,podcast_episode,True
C013657,podcast_episode,False
C014658,song,False
C020288,song,False
C011236,song,False
C015739,song,False
C029537,podcast_episode,False
C007778,song,False
C020265,podcast_episode,False
C007080,song,False
C003000,song,False
C033608,podcast_episode,False
C021336,podcast_episode,True
C019521,audiobook,False
C011537,song,False
C012234,album,False
C002898,podcast_episode,False
C023483,song,True
C027202,song,False
C027217,podcast_episode,False
C014861,song,False
C026648,podcast_episode,False
C014743,song,True
C000882,song,False
C021412,song,False
C006864,album,False
C003214,song,False
C000496,song,False
C017901,song,True
C017330,song,False
C001321,audiobook,False
C030737,podcast_episode,False
C030009,song,False
C000367,podcast_episode,False
C020787,song,True
C014974,song,False
C021189,song,True
C022646,album,False
C014742,song,False
C004536,album,False
C020183,song,True
C017104,song,False
C033843,song,True
C033495,podcast_episode,True
C032236,song,False
C027798,song,True
C014723,podcast_episode,False
C020979,song,False
C012354,song,False
C026805,song,False
C022809,song,False
C016138,podcast_episode,False
C012742,song,False
C003750,song,False
C006244,song,False
C013408,song,False
C009283,podcast_episode,False
C029678,song,False
C016321,song,True
C006333,album,False
C027086,song,True
C018930,song,False
C005938,album,False
C003162,podcast_episode,False
C006908,song,False
C006241,podcast_episode,False
C005841,podcast_episode,False
C031645,podcast_episode,False
C007320,song,False
C001298,audiobook,False
C016464,song,False
C023695,podcast_episode,True
C020860,song,True
C000977,song,False
C011029,podcast_episode,False
C002376,podcast_episode,False
C008336,podcast_episode,False
C018503,song,False
C029561,podcast_episode,True
C006101,podcast_episode,False
C020702,song,False
C017933,podcast_episode,False
C013695,song,False
C025175,song,False
C024555,song,False
C033089,song,False
C029619,podcast_episode,True
C031803,podcast_episode,False
C015157,song,False
C003467,song,False
C031992,song,False
C011017,podcast_episode,False
C015744,song,False
C001654,podcast_episode,True
C006143,song,False
C005409,album,True
C027880,song,True
C012888,podcast_episode,False
C019081,podcast_episode,True
C017581,song,True
C005109,album,False
C003267,song,False
C017820,song,False
C023797,song,True
C007123,song,True
C019753,song,False
C018494,song,True
C006765,audiobook,True
C027895,song,True
C033086,song,True
C013235,song,False
C006752,podcast_episode,True
C024585,podcast_episode,False
C006916,album,True
C009178,album,False
C002261,album,False
C016507,song,False
C027957,podcast_episode,True
C020030,song,False
C019992,podcast_episode,False
C031802,song,True
C027977,song,False
C027274,song,False
C005418,podcast_episode,False
C009570,podcast_episode,False
C007290,song,True
C014141,song,False
C003169,song,True
C003769,podcast_episode,False
C030597,album,False
C026652,podcast_episode,False
C011177,song,False
C018534,podcast_episode,False
C011389,song,True
C030392,song,False
C004170,song,False
C027087,album,True
C002026,song,True
C028061,song,False
C032007,audiobook,False
C018756,song,False
C007513,song,True
C027399,song,True
C010253,song,True
C013518,song,False
C027442,album,False
C007400,podcast_episode,False
C013716,podcast_episode,True
C022922,song,False
C003947,podcast_episode,False
C030669,song,False
C013625,song,False
C011365,podcast_episode,False
C030376,podcast_episode,True
C001476,podcast_episode,False
C016097,song,True
C028190,song,False
C015680,song,False
C005594,song,False
C025801,song,False
C013851,album,False
C009506,song,False
C000902,song,True
C024170,song,False
C010708,audiobook,True
C002670,podcast_episode,True
C015021,song,False
C002400,song,False
C022241,album,False
C006414,podcast_episode,False
C006805,podcast_episode,False
C033779,podcast_episode,False
C017500,audiobook,False
C010171,album,False
C030335,song,True
C007591,song,False
C032749,song,True
C011350,song,False
C025389,album,False
C025213,song,False
C014652,song,False
C025384,podcast_episode,False
C030097,podcast_episode,True
C006870,song,False
C014862,song,False
C017460,song,False
C000262,song,True
C024395,album,False
C028596,song,True
C026482,audiobook,False
C008609,podcast_episode,False
C013031,song,True
C030966,podcast_episode,False
C013429,song,True
C033035,song,False
C016543,song,False
C006807,song,True
C019035,song,True
C028668,song,False
C008411,song,False
C016977,podcast_episode,False
C012611,podcast_episode,False
C011003,album,True
C023984,podcast_episode,False
C013519,song,False
C009094,song,True
C019217,album,False
C019556,song,True
C013410,song,True
C006632,podcast_episode,False
C017205,podcast_episode,True
C018690,song,True
C033060,song,True
C021466,podcast_episode,False
C018696,audiobook,False
C023327,podcast_episode,True
C027266,song,False
C019087,song,False
C013697,podcast_episode,False
C013127,song,True
C017853,song,True
C031354,album,True
C020318,song,True
C025271,song,False
C017719,song,True
C007200,album,False
C000554,album,False
C028251,song,False
C002890,podcast_episode,True
C006270,song,False
C020395,song,True
C008334,song,False
C016270,song,False
C001870,audiobook,False
C020877,song,False
C025252,album,False
C006007,podcast_episode,False
C030975,podcast_episode,False
C013798,song,False
C024678,podcast_episode,False
C021952,album,False
C018803,podcast_episode,False
C000275,album,False
C012809,podcast_episode,False
C010403,audiobook,False
C011508,podcast_episode,True
C017661,album,False
C022659,album,False
C007403,song,False
C002657,song,False
C016624,song,True
C013739,song,False
C027869,song,True
C018935,album,False
C008407,song,False
C033575,podcast_episode,True
C003093,song,True
C021126,song,True
C008988,podcast_episode,False
C015250,song,True
C003303,song,True
C000988,album,False
C018400,song,False
C001455,podcast_episode,False
C014505,album,False
C004404,song,False
C000773,song,False
C032187,podcast_episode,False
C001482,song,True
C026844,audiobook,False
C008165,song,True
C015254,podcast_episode,False
C006758,song,False
C009279,podcast_episode,False
C030233,album,False
C018549,album,True
C017201,podcast_episode,False
C029657,podcast_episode,False
C027729,song,False
C012465,song,False
C033810,podcast_episode,False
C007813,audiobook,False
C014473,song,False
C014618,song,False
C028523,song,False
C002576,song,False
C009889,podcast_episode,False
C031762,podcast_episode,False
C008739,album,False
C015067,podcast_episode,False
C017298,podcast_episode,True
C030616,podcast_episode,False
C017921,album,False
C004513,song,True
C022365,song,False
C014541,podcast_episode,False
C014472,podcast_episode,False
C009523,audiobook,False
C003173,podcast_episode,False
C015981,song,False
C020958,song,False
C032753,song,False
C004942,song,True
C008815,song,False
C019841,podcast_episode,True
C000843,podcast_episode,False
C030478,song,False
C021348,song,False
C007906,album,False
C029488,song,True
C004628,album,True
C032931,album,True
C009199,song,False
C002864,album,True
C004425,podcast_episode,False
C022307,podcast_episode,False
C025824,audiobook,False
C000307,podcast_episode,False
C032120,song,True
C026416,podcast_episode,False
C032517,podcast_episode,True
C011697,podcast_episode,True
C025029,song,True
C022191,song,True
C031911,audiobook,False
C024997,podcast_episode,False
C032119,podcast_episode,False
C029196,song,True
C011735,podcast_episode,False
C015636,song,True
C011579,podcast_episode,True
C011364,song,False
C032844,song,True
C022198,podcast_episode,False
C001098,song,True
C012976,album,True
C009129,song,False
C007526,podcast_episode,False
C032388,podcast_episode,False
C011753,podcast_episode,False
C000312,song,False
C012290,song,False
C005193,song,False
C018616,podcast_episode,False
C028681,song,False
C030963,album,True
C012460,podcast_episode,True
C021639,song,True
C032332,podcast_episode,False
C013878,song,True
C008781,song,False
C024624,song,False
C007047,song,False
C022160,song,False
C011069,song,False
C020649,song,False
C015317,song,True
C001561,song,False
C008841,podcast_episode,False
C026325,song,False
C001116,podcast_episode,False
C010044,song,False
C015879,song,False
C016249,podcast_episode,True
C008655,song,False
C018975,song,False
C031212,podcast_episode,False
C006984,podcast_episode,False
C001804,song,True
C009431,album,True
C014137,album,False
C016622,song,True
C020906,album,False
C023315,song,False
C026376,song,False
C009009,song,False
C023258,podcast_episode,False
C005770,podcast_episode,False
C025857,song,True
C003391,podcast_episode,False
C000659,song,True
C024059,song,True
C003139,song,False
C010890,song,False
C013628,song,False
C007053,podcast_episode,False
C000523,podcast_episode,False
C001104,podcast_episode,False
C032698,album,True
C010265,song,True
C024550,song,True
C025276,song,False
C031669,song,True
C018781,song,True
C002638,song,False
C008431,album,False
C024353,podcast_episode,False
C018369,album,True
C013761,podcast_episode,True
C031486,song,False
C021553,album,True
C010302,podcast_episode,False
C007322,podcast_episode,True
C019644,podcast_episode,True
C032207,song,True
C012755,podcast_episode,False
C010669,podcast_episode,False
C006593,song,False
C005836,song,True
C014997,song,False
C011565,song,True
C023080,song,False
C031931,song,True
C029552,song,True
C004094,album,True
C011676,song,False
C000504,song,False
C024637,song,False
C007971,podcast_episode,True
C013734,podcast_episode,False
C032276,podcast_episode,True
C032635,song,False
C020478,audiobook,True
C015211,song,False
C029599,song,False
C021370,podcast_episode,True
C015455,song,False
C001984,song,True
C032843,song,False
C005624,podcast_episode,False
C022776,album,True
C024089,song,False
C033753,song,False
C001993,song,False
C002455,song,False
C025784,podcast_episode,False
C023662,song,True
C022044,podcast_episode,False
C022001,song,True
C023363,podcast_episode,True
C014484,audiobook,True
C011479,song,False
C021973,podcast_episode,True
C006884,podcast_episode,True
C030496,song,True
C027099,song,False
C031011,song,False
C000331,song,False
C023216,audiobook,False
C016638,song,True
C009618,song,True
C025214,song,False
C012114,podcast_episode,False
C016536,song,False
C032723,song,False
C030910,song,False
C028558,audiobook,True
C031899,song,True
C010668,song,False
C005671,song,False
C019089,album,True
C006296,album,False
C027779,song,False
C008306,song,True
C029783,album,True
C023221,song,False
C000550,song,False
C020540,song,False
C007345,podcast_episode,False
C018897,song,False
C009923,song,True
C020323,podcast_episode,False
C026073,song,False
C019965,song,True
C012413,song,False
C023906,podcast_episode,False
C012277,song,False
C028700,song,True
C020872,song,True
C017691,podcast_episode,True
C004265,song,False
C028355,podcast_episode,False
C003105,song,False
C030044,podcast_episode,False
C025567,song,True
C028088,song,False
C028903,song,False
C018367,podcast_episode,True
C011263,song,False
C016824,podcast_episode,True
C022428,podcast_episode,True
C021304,song,False
C027407,song,True
C029340,song,False
C028367,song,False
C003771,podcast_episode,False
C018529,podcast_episode,True
C001841,song,True
C009781,song,True
C011197,song,False
C025775,song,False
C006507,song,False
C002545,song,False
C014462,song,True
C025934,song,False
C032016,song,False
C007311,song,True
C004070,song,False
C033029,song,False
C025937,song,False
C032662,podcast_episode,False
C000207,album,False
C032651,podcast_episode,True
C013773,song,False
C006254,podcast_episode,True
C021781,podcast_episode,False
C000173,song,False
C030434,song,True
C015860,song,False
C017498,song,False
C005644,song,False
C005483,song,False
C027725,podcast_episode,True
C014271,song,False
C027080,song,False
C028800,podcast_episode,True
C029141,song,True
C022516,podcast_episode,False
C005921,podcast_episode,False
C001671,song,False
C031689,song,False
C024346,song,True
C009982,audiobook,False
C016591,podcast_episode,True
C033192,album,False
C025422,album,True
C014395,podcast_episode,True
C016501,podcast_episode,False
C026657,song,True
C019380,audiobook,False
C010824,album,True
C018380,song,False
C002736,podcast_episode,False
C008459,song,False
C031877,song,False
C007913,song,True
C026040,song,False
C004592,song,True
C028221,audiobook,False
C022729,album,True
C028485,podcast_episode,False
C011827,album,False
C001001,podcast_episode,False
C004160,song,False
C016323,podcast_episode,True
C005993,song,True
C019457,podcast_episode,False
C003193,song,False
C025462,podcast_episode,False
C009885,podcast_episode,False
C012132,song,True
C011775,audiobook,True
C008441,podcast_episode,False
C018548,song,True
C022157,song,False
C002128,song,True
C025751,song,True
C010026,song,False
C002739,audiobook,False
C032370,song,False
C008281,song,False
C007851,song,True
C017050,album,False
C022689,song,False
C002704,song,False
C015229,song,False
C018411,song,False
C019388,song,False
C019523,song,False
C018768,podcast_episode,False
C031544,album,False
C000591,album,False
C006076,podcast_episode,False
C031623,song,False
C021515,song,False
C024494,podcast_episode,False
C010687,song,False
C018193,song,False
C006598,podcast_episode,False
C021246,song,True
C010590,podcast_episode,True
C030985,audiobook,True
C025490,song,True
C005785,podcast_episode,False
C018206,song,False
C015637,album,False
C013527,podcast_episode,False
C004438,album,True
C008785,song,False
C027956,album,False
C013118,song,True
C004000,album,False
C001437,album,False
C015098,podcast_episode,False
C025996,podcast_episode,False
C015464,podcast_episode,False
C002041,song,False
C015050,podcast_episode,False
C003058,song,True
C010103,song,True
C016106,song,True
C012345,song,False
C019133,audiobook,False
C018582,album,False
C003876,song,True
C032938,podcast_episode,True
C010472,song,False
C005932,podcast_episode,False
C026275,song,False
C003086,podcast_episode,True
C028976,song,False
C017522,song,True
C020093,song,False
C025315,song,False
C002295,podcast_episode,False
C022814,song,True
C005893,song,False
C004869,song,False
C025019,song,False
C022507,song,False
C028675,podcast_episode,False
C033706,podcast_episode,False
C023437,song,False
C019199,song,False
C002715,audiobook,False
C007389,song,False
C022183,song,True
C018560,song,True
C009753,album,False
C010711,song,False
C019598,song,True
C020359,song,False
C001475,audiobook,False
C009540,podcast_episode,False
C023419,album,False
C001741,song,False
C002907,song,True
C016562,song,True
C020411,album,False
C030608,song,False
C029226,song,False
C006502,audiobook,False
C005778,podcast_episode,True
C013030,podcast_episode,True
C008719,podcast_episode,True
C030325,podcast_episode,False
C031114,song,False
C023849,song,False
C029241,podcast_episode,False
C022262,album,True
C031490,album,True
C014047,podcast_episode,False
C019200,album,False
C021096,song,False
C009415,podcast_episode,False
C019869,podcast_episode,False
C033656,song,False
C005631,podcast_episode,False
C029391,song,False
C007261,song,True
C020683,song,True
C002277,song,False
C007758,podcast_episode,False
C023663,song,False
C019670,podcast_episode,False
C021622,album,False
C008688,podcast_episode,False
C029054,song,False
C030052,song,True
C027630,podcast_episode,False
C002811,audiobook,True
C025211,song,False
C020134,album,False
C013272,song,True
C017312,podcast_episode,False
C014612,podcast_episode,False
C027010,album,False
C020880,podcast_episode,False
C022072,song,False
C030078,song,True
C033722,podcast_episode,True
C028937,podcast_episode,False
C021875,song,False
C004845,podcast_episode,False
C005029,song,False
C014557,podcast_episode,True
C013164,song,True
C003283,song,True
C023479,album,True
C002472,song,True
C016681,song,True
C001076,podcast_episode,False
C032335,song,True
C010015,audiobook,False
C032958,podcast_episode,False
C020988,podcast_episode,False
C013945,song,False
C023296,podcast_episode,True
C026282,song,False
C001405,song,False
C016586,album,False
C016849,podcast_episode,True
C020326,song,False
C012916,podcast_episode,False
C000139,song,False
C019939,album,True
C030181,song,False
C004273,song,False
C007305,song,True
C017299,song,False
C027456,song,False
C019978,song,False
C029609,song,True
C026364,album,False
C021322,audiobook,True
C011716,song,False
C018397,song,False
C020033,song,False
C020075,song,False
C025638,podcast_episode,True
C025122,podcast_episode,False
C016869,podcast_episode,False
C009354,song,True
C019825,song,False
C019204,song,False
C004904,song,True
C014181,podcast_episode,False
C003209,song,False
C005619,song,True
C006778,song,False
C021761,song,False
C020764,song,False
C027953,album,False
C025654,song,True
C017207,audiobook,False
C023470,audiobook,False
C029654,song,False
C007137,song,True
C006329,song,True
C002183,podcast_episode,False
C005995,song,True
C031898,podcast_episode,True
C032346,song,False
C016741,podcast_episode,False
C025569,podcast_episode,False
C002024,song,True
C010374,podcast_episode,True
C012159,album,False
C028076,song,True
C006888,audiobook,False
C009637,song,False
C012441,podcast_episode,True
C029123,podcast_episode,True
C001224,album,True
C020780,song,True
C008909,song,False
C003291,song,False
C011320,song,False
C028311,song,False
C028213,album,False
C032983,podcast_episode,False
C002196,song,True
C012841,podcast_episode,False
C007749,podcast_episode,False
C009679,song,True
C029029,album,True
C018848,podcast_episode,True
C014542,podcast_episode,True
C014795,song,True
C012733,song,False
C016350,podcast_episode,True
C012299,podcast_episode,True
C024264,song,False
C021154,audiobook,False
C017924,song,False
C018625,song,False
C020963,song,False
C000930,song,True
C023824,album,False
C025131,podcast_episode,False
C000984,song,True
C016764,song,True
C003299,song,True
C012660,song,False
C015619,podcast_episode,False
C010396,song,False
C032095,song,False
C029493,song,False
C025955,song,True
C020154,song,True
C017194,song,False
C006411,song,False
C019064,song,True
C026723,song,False
C029642,song,True
C008387,song,False
C025198,song,False
C012922,song,True
C009034,album,False
C003630,podcast_episode,False
C021437,song,False
C025262,audiobook,False
C011043,song,False
C021682,song,False
C012517,album,False
C018654,song,True
C028203,podcast_episode,False
C005598,podcast_episode,True
C004434,song,False
C014338,album,False
C027314,audiobook,True
C014412,song,False
C009510,song,False
C019871,song,False
C032967,song,False
C029269,song,False
C029709,song,False
C001636,song,False
C017159,podcast_episode,True
C001052,song,False
C030848,podcast_episode,False
C017736,song,True
C027792,album,True
C008789,song,False
C026478,song,False
C029871,song,False
C014677,podcast_episode,False
C029299,song,True
C010495,podcast_episode,False
C009082,song,True
C000335,podcast_episode,True
C025165,audiobook,False
C016605,song,False
C024006,album,True
C004757,song,False
C030300,audiobook,True
C009420,podcast_episode,True
C022603,song,True
C026085,song,False
C013548,song,False
C023215,song,False
C029360,song,False
C025162,album,False
C015369,song,False
C015847,song,False
C009573,album,False
C009130,podcast_episode,False
C017692,song,False
C008125,song,False
C025084,song,False
C009873,song,True
C014923,song,False
C028796,podcast_episode,False
C008484,podcast_episode,False
C003973,song,False
C000528,audiobook,False
C016512,song,True
C016114,song,False
C017882,podcast_episode,False
C005326,podcast_episode,False
C011304,song,True
C020055,song,False
C022015,podcast_episode,False
C031547,song,False
C023096,song,True
C020322,podcast_episode,True
C019249,podcast_episode,True
C028383,song,True
C016509,song,False
C033533,podcast_episode,False
C015112,song,False
C024750,podcast_episode,True
C006452,podcast_episode,False
C023636,audiobook,False
C021517,album,False
C010404,podcast_episode,True
C006764,audiobook,False
C011656,song,False
C005802,song,False
C001020,podcast_episode,True
C020617,song,False
C022142,podcast_episode,False
C005794,song,False
C011245,podcast_episode,False
C009532,song,True
C022942,podcast_episode,True
C016923,podcast_episode,False
C013753,song,False
C017689,podcast_episode,True
C023923,song,False
C033742,podcast_episode,False
C001589,podcast_episode,False
C007479,song,False
C015588,song,True
C028964,podcast_episode,True
C023682,song,False
C033285,song,False
C031455,podcast_episode,False
C027556,podcast_episode,True
C027634,podcast_episode,True
C005454,song,False
C028139,song,False
C011381,song,False
C031995,song,True
C012980,song,True
C027614,podcast_episode,True
C028759,song,True
C016626,song,False
C032386,song,True
C031167,song,True
C019628,song,False
C015069,podcast_episode,False
C024139,podcast_episode,False
C014738,album,True
C011763,song,False
C012993,podcast_episode,False
C001127,podcast_episode,True
C015923,song,False
C005662,audiobook,False
C018553,podcast_episode,False
C004523,song,False
C009511,song,False
C005935,audiobook,True
C002601,song,True
C033379,song,False
C005266,podcast_episode,False
C027449,podcast_episode,True
C028716,song,True
C020646,song,False
C026531,podcast_episode,True
C005053,song,False
C017696,album,False
C005094,song,True
C001152,song,False
C016657,album,False
C000938,song,False
C016516,song,False
C010399,song,True
C009346,song,True
C011940,podcast_episode,False
C029750,song,False
C000713,podcast_episode,False
C011862,song,True
C023578,song,False
C010645,song,True
C024180,song,False
C008914,podcast_episode,True
C010299,podcast_episode,False
C020506,song,False
C012216,song,False
C002272,song,True
C019567,podcast_episode,False
C031559,song,False
C014687,song,False
C032342,song,True
C009358,song,False
C030920,podcast_episode,False
C031740,song,False
C019220,song,False
C019931,song,False
C017912,podcast_episode,True
C026628,podcast_episode,False
C001132,podcast_episode,True
C017411,album,False
C006744,podcast_episode,False
C005704,song,True
C017431,podcast_episode,False
C021099,song,True
C003170,podcast_episode,False
C001416,audiobook,True
C013036,song,False
C025677,song,False
C023090,album,False
C027034,podcast_episode,False
C021326,podcast_episode,False
C014276,song,False
C020587,audiobook,False
C025357,podcast_episode,False
C007796,song,False
C033214,song,False
C027665,podcast_episode,False
C013466,podcast_episode,False
C012803,album,False
C030976,song,False
C022824,song,False
C000912,song,True
C019324,album,True
C012521,podcast_episode,True
C002037,song,False
C013069,album,False
C012905,song,False
C021588,song,False
C021883,song,True
C008150,song,True
C007574,podcast_episode,False
C015983,song,False
C005559,podcast_episode,False
C002168,podcast_episode,False
C009203,song,True
C004483,podcast_episode,False
C031138,song,False
C029172,podcast_episode,True
C000086,song,True
C030439,song,False
C001071,song,False
C013838,audiobook,False
C030322,podcast_episode,True
C020215,album,False
C003142,song,True
C002017,podcast_episode,False
C015865,podcast_episode,False
C003317,song,False
C028494,song,False
C000551,podcast_episode,False
C018671,song,True
C032378,song,True
C002160,song,True
C017560,song,True
C013494,song,True
C024263,song,True
C015848,audiobook,True
C009777,song,False
C023227,song,True
C016445,podcast_episode,False
C014796,podcast_episode,False
C029157,song,True
C019075,song,False
C033682,podcast_episode,True
C019667,song,False
C015142,podcast_episode,False
C028582,podcast_episode,True
C002531,song,False
C031585,podcast_episode,True
C010627,song,True
C033831,song,False
C003432,song,False
C031123,song,True
C010186,album,False
C003484,song,False
C000292,song,False
C011706,podcast_episode,True
C021961,song,True
C028824,song,True
C010455,album,True
C005906,podcast_episode,False
C007863,song,False
C010927,podcast_episode,False
C018851,song,True
C024316,song,False
C029959,song,False
C015263,song,True
C008372,album,True
C017135,podcast_episode,False
C020445,podcast_episode,True
C020284,song,True
C016411,podcast_episode,True
C025623,song,False
C033730,podcast_episode,False
C028539,song,True
C005666,song,False
C016808,song,False
C032377,song,True
C027075,song,False
C018885,song,False
C025392,song,False
C008108,album,True
C027982,album,False
C011807,podcast_episode,True
C024247,album,False
C004119,podcast_episode,False
C024814,podcast_episode,False
C024934,podcast_episode,False
C032341,song,False
C019915,podcast_episode,False
C020274,podcast_episode,False
C033701,podcast_episode,False
C022096,podcast_episode,True
C031086,song,True
C026175,song,True
C027802,song,False
C026530,song,False
C024838,song,False
C031679,album,False
C009875,song,True
C032817,podcast_episode,True
C004497,podcast_episode,False
C029828,song,False
C026666,podcast_episode,False
C022419,song,False
C012761,song,True
C010088,song,True
C023904,podcast_episode,True
C029702,podcast_episode,True
C027412,podcast_episode,True
C027622,song,False
C031991,podcast_episode,False
C029222,song,False
C025611,audiobook,False
C011891,song,True
C021834,audiobook,False
C002948,song,False
C004426,song,False
C030624,song,False
C031330,song,True
C033762,podcast_episode,True
C010970,podcast_episode,False
C019980,podcast_episode,False
C006369,podcast_episode,False
C023389,song,False
C015582,audiobook,False
C008599,song,False
C000811,song,False
C007979,album,False
C022750,song,False
C010650,song,True
C007677,song,False
C019296,album,False
C014329,song,False
C012501,song,False
C027964,album,False
C031571,song,False
C024860,song,False
C026732,song,True
C004723,song,True
C005980,album,True
C019458,podcast_episode,False
C028270,song,True
C025266,song,False
C020529,song,False
C024037,song,False
C024476,song,False
C003225,album,False
C022139,song,False
C012766,audiobook,False
C024832,song,False
C002301,audiobook,False
C017318,song,False
C028364,podcast_episode,True
C020424,song,True
C014741,podcast_episode,True
C001402,song,True
C017487,podcast_episode,False
C029462,podcast_episode,False
C029049,podcast_episode,False
C005439,song,False
C015993,song,True
C012307,podcast_episode,False
C002535,album,False
C022505,song,True
C020305,song,False
C019166,song,False
C020311,song,True
C025335,song,False
C010140,podcast_episode,False
C001959,audiobook,False
C006060,podcast_episode,True
